clothing_id,review,rating,recommend,validation_result,problem_category
1059,"Unique print but not great execution. the pant legs are very tight, i have average sized calves and i sized up one size. the hook closure was oddly tight and difficult to clasp. when i first saw the color it looked like burnt sienna or a dried blood color. too bad this didn't work out.",2,True,False,4
1047,Perfect summer pants until i wanted to pet my dog and they ripped first time wearing them.,3,False,True,2
1047,"I am 5'2"" and 115lbs......ordered the blue motif in small petite. they were not only too big overall but were way too long. i had to roll them up several times to get the right length. because of fabric design these would definitely have to be hemmed. i had to check tag because i thought for sure i got sent a regular length but they were petite. not sure if they are worth trying in a smaller size..... pants were really comfy but maybe too pajama like for my taste.",3,False,True,4
1047,"I bought these in the blue. i sized down, as other reviewers mentioned, going for an xs. i'm 5'5"" and about 130lbs and would usually buy a small. at 5'5"" the length was too long for me, hitting me below my ankles, rather than how shown on the model. strike 1. then, i felt the material was pretty thin - strike 2. and lastly, they hung a little funny on me, rather than being a bit loose like jogging pants should be - strike 3. despite the great sale price, these went back!",3,True,False,4
1059,These look much cuter in the picture than in person. i found them to be very thin and cheap looking. i am pretty sure you could find a similar pair at a budget department store.,2,False,True,2
1056,"I was so excited to try these but was really disappointed in the fit. i found the legs and butt to be tight but the waist to be really big. if you are normally a size 24, i wouldn't bother with these.",2,False,True,4
1056,"I read the cleaning instructions label carefully. followed them closely. and still, the dye ran and stained some of my colored clothes. pi**ed me off! just after the first wash and even before wearing them, i have streaks of uneven color on the pants. bad quality material or dye is what causes this. now i have to go and see if i can even get out my other stained clothes. thanks a lot retailer.",1,False,True,3
1056,"I got the pilcro hyphen chinos in a size 25p and they fit, so i assumed i would be the same size in the pilcro stet chinos...nope. the 25p was way short and way tight. i'm 5'3"" and about 113 lbs. my mom is 5' and 98 lbs and they fit her so i gave the 25p stet chinos to her to keep. disappointed!",3,True,False,1
1056,I love these pants -- bought them in the mustard color. my only complaint is that they are not colorfast -- i washed them in cold water with other colored items -- most of which belonged to my husband. not good -- and pretty much ruined an entire load of laundry except for these pants. retailer -- please color test your garments. there is really no excuse for fabrics like this to run in this day and age!,3,True,True,3
1056,"I have mixed feelings on these. i ordered the honey which is a mustard color as shown in the picture. they are true to size, cute, and comfortable. i washed them the first time with a load of darks and the color ran onto other clothes. plus the pants looked a little streaked in some areas. i'm not sure if this was a bad lot, but back to the store they went.",3,True,False,3
1056,"I wanted to love these, but the zipper is extremely short and they were not flattering on my thicker thighs and large behind. the fabric is so soft, however and the color is great. would work on a less curvy woman!",3,True,False,4
1056,"These are a great casual pants with a lot of style. my major disappointment comes from the inconsistent sizing within the size runs. i purchased a 29 in store which fit i then ordered another 29 online which did not fit, there is at least an inch difference please see photos. i then ordered a 30 online to see if that would be better and there's over 2 inches of difference within the same size run of the 30s.

who is making these pants? can't they get the pants to be the same size within the sa",3,True,True,1
1068,"I ordered these hoping they would look like the model - but they didn't. i am small but curvy. it hugged too tightly in the hips so sadly, these pants are going back.",3,False,True,4
1059,"I thought these pants were cute! when i put them on, they fit perfectly, and were comfortable, however i wore them for about 20 minutes and they were a completely different size, and looked awful!",2,False,True,1
1059,"I wanted to love these great spring/summer pants, but sadly, they are just too unflattering for ladies with hips. if you have a ruler build, these pants will be fantastic, but these pants are not forgiving in the hip and thigh area for those of you blessed with a curvier build. i was really hoping for pants that had this clean, vintage inspired, audrey hepburn look re-imagined for the every-girl, because nothing is more flattering to an hourglass body than clean, non-bulky lines (something like",3,False,True,4
1059,"These pants are so cute and comfortable that i ordered each color.  after wearing the black ones one day, they stretched out so badly that i returned the other two colors.  i wish the fabric was thicker with more stretch because the style and cut is really cute. bummer",3,False,True,3
1059,"Loved these in store when i tried them on but was in between sizes so i ordered them in the larger size. boy do i regret that! these stretch out so much i have to wear a belt with them and it gives me this saggy bunchy front when i sit...not attractive. wish i could return them, but i took the tag off and wore them not knowing this before hand!! if in between sizes definitely size down.",2,False,True,4
1059,I love these pants. bought them in both black and burgundy. but the burgundy pair split in the butt before i even made it to work in the morning. they weren't even tight. so disappointing. i will be returning them.,2,False,True,2
1056,"This is a pretty adorable jumper. the size 8 would fit someone really well who's about a typical size 6 and maybe 5'6"". i'm 5'9"" and it was too short. it's fun and definitely different. i'd otherwise wear it.",3,True,True,4
1056,"I finally ordered this at this incredible mark downed price...but i see why. it is cute, but serious size issues, i have a bust but smaller everywhere else but i did order up because of it being a jumpsuit...i would have needed 6"" more to even zip the top part! i have many trendy jumpsuits in my closet and this is a first! if you are flat chested you may want to try at this great price as it would be a great piece for sitting by the fireside next fall/winter...never too soon to plan ahead!",3,False,True,1
1056,I love these pants but they run super big and still stretch after wearing. i am usually a 2/ 26 and had to get a 0. also the pocket flaps stick up on the corners and ironing doesnt help.  still comfortable but i would have never paid full price for these if i had known.,3,False,True,4
1059,"These are horrible pants!!! they run small in the thigh and butt like other cartonnier crops. look great at first....after a few hours of wear the stretch out everywhere!!! absolutely terrible! i have several pairs of cartonnier crops that are my ""go to"" pants, but these are not worth even the sale price! i'd give them no stars if i could!! this fabric is very different from my other printed pairs. if u must try them, size down and suffer through the first few ""tight"" hours! trust me...they will",1,False,True,4
1066,"These pants look beautiful when you first see them. it goes downhill from there. the waist is very small in relation to the rest of the pants. it felt fine when pulled up, but it is a struggle. i could get past that, but when i looked in the mirror, i could see right through them. no lining and not very thick material for this price!!! a real bummer, especially since it was a birthday gift.",2,False,True,4
1059,"I bought these and returned them almost immediately. the material looks nice, but itchy and heavy. the fit is too small and just uncomfortable to wear.",1,False,True,3
1060,They were too small for me. i loved them other than that.,3,True,True,4
1060,"These pants are gorgeous when you first see them. they fit beautifully when you first put them on. and then you wear them for one day. and they snag. on everything. and little strings start to come out of the pants. and the hem begins to unravel. and the pants which were once beautiful light summer pants appropriate for work or brunch are now frumpy, worn out pants with a million snags and strings hanging off of them .... after one day. 

i can't begin to tell you how annoyed i am that i spent",1,False,True,2
1047,"I read the reviews and everyone loved them so ordered them online. for me, they are a no. i thought the fabric was cheap and the quality not so great compared to typical retailer items.",3,False,True,2
1047,"I loved these pants.they are so comfortable. however, after just wearing them twice, the threads of the leaves are fraying, and leaving lint on whatever i sit on. the leaves at the seat of the pants are now slowly disappearing. this after wearing twice to work! i imagine after a few more wears that the leaves at the seat of the pants will be close to gone, or at least much less ""white"" with threads then the rest of the places. this is super unfortunate and will be returning. too bad, they were l",3,False,True,2
1059,"I love jumpsuits and was excited about this one because i liked the print/colors and that it's long-sleeved. i ordered my usual medium size (i'm a solid medium). it was a tad tight in the rear/thigh area (not flattering when you have a thin material which shows every bump unlike jeans) but the length (i'm 5'5"") and top fit well. i returned it and ordered the large but the waist was huge (and that's coming from a person with a bit of a tummy bulge) and there isn't anything to cinch the waist in.",3,False,True,4
1059,Like the color and romper style. this runs extremely large. i am normally a petite small and it was too large. with the wide- leg style and overall length you may need to alter this piece.,3,False,True,1
1059,"I bought this outfit online on sale - so i only paid $70, but i think if i saw it in person first, i probably wouldn't have purchased it. while the design is cute, the fabric is beyond cheap. it's not just polyester - it's like a plastic polyester. i think if you dress it up with high heels, necklace, armful of bangles, you can probably distract from the fabric. 

5'5"", 120lb, purchased xs and it's a little big still.",2,False,True,3
1047,"I absolutely fell in love with these comfy palazzo pants and imagined that i'd be wearing them all summer long. they fit beautifully, were true to size, and seemed to go with every top i owned. unfortunately, on the second wear, the inseam completely unraveled, leaving a foot-long gaping hole in the leg. i also noticed some stray threads along the other seams, so i'm not thrilled with the quality. it seems like they were poorly manufactured. i'm not sure if i just purchased a faulty pair or if t",2,False,True,2
1059,Fabric much heavier than looks in picture. also nothing mentioned in the description. great color and fit but i live in florida.,2,False,True,5
1056,"I have loved the pilcrow hyphen chinos, and have purchased many pairs. however, the last 3 pairs i've ordered are all a different cut now. they are no longer the chino i loved, although they have the exact same name. they are now ""boy cut"", and are much more narrow through the hips and thighs. nowhere on the description does it say ""boy cut"". it's not until the package arrives in the mail that i'm saddened to find this changed product with the same number. it really should say this int he descri",2,False,True,5
1056,"I bought these in the mustard color and the salmon color.  i didn't have a problem with general fading, but used natural, mild stain remover (biokleen) and the pants were ruined. one faded where i sprayed and the other has a permanent water mark.  cold wash and line dried. such a bummer that these pants aren't every day wearable and washable!",2,False,True,3
1056,"I love love love these pants!!! they actually fit me and look great!!!! buyer beware that the dye used is very delicate. i had a very slight stain on them that most likely only i noticed, but i decided to use a spray and wash stain remover. the resulting removal of the stain came with a very large loss of color anywhere the stain remover touched. unfortunately this has made these pants unwearable. buy, wear and wash these with care!!!",3,True,False,3
1056,"Ordered these in two colors( moss and bronze), same size (26). the moss fit perfectly and the bronze, i can't even button. so very frustrating, particularly when shipping fees are involved. i'm keeping the pair that fit but was hoping to have a couple pairs. perhaps i'll try on another pair in the store. its a nice lean slimming pant that will work from fall through spring. the material is a bit thick for summer. soft and a tad stretchy to allow ease of movement. looking forward to wearing with",3,False,True,1
1056,"This is a problem i have had with the pilcro hyphen cargos with the color dye.
the dyes in these pants are the same thing. i wore the purple color and washed in cold, gentle, cycle and they were stained/ 

i will return these -it's too bad because they were pretty comfortable and flattering pants.",2,False,True,3
1056,"I'm so bummed! i absolutely loved the pair of these i bought in the bronze color great fit, great color, so comfortable! however, i just washed them and could tell right away when i laid them flat to dry that they had lost color in areas where they had wrinkled in the wash machine. so, now they have strange lighter lines running along them. not acceptable. 

i will say that the two lighter colors may not have this issue. for reference, see my stats. i bought a 26.",2,False,True,3
1056,"I love these pants! best fitting pants i've ever owned. flattering. stretchy/don't stretch out. i am so sad that retailer didn't plan well and stock enough. i bought the black, want the gray and all sizes but 25 and 31 are sold out. i might just buy another black pair so i can have another. i really wish retailer would re-stock these!!!! although these are 5star pants, i rated them a 3 for retailers poor / low stock quantity.",3,True,False,8
1066,Too small... too flare... nice thick fabric. not my favorite pant.,2,False,True,4
1066,"I'm 5'4"", usually a small in retailer sizes, 6-8 pants, i purchased the 8 petite",3,False,False,4
1066,"The other reviews seemed promising and so i ordered these in a 10 petite. i am 5'4"" and the length was still long and would either need to be worn with a heel or altered. the length was not what made me send them back though. the quality is very very nice and the fabric thick, stretchy and well made. however, the body hugging fit and flare make these look exactly like a yoga pant but made from nice material. if i were a bit more confident to wear these outside of the gym then they would be great",2,False,True,4
1066,"I so wanted to like these pants. i wear a lot of ""genie"" pants because they're comfortable. the problem with these is that they're too narrow towards the ankle, but the worst is the fabric. its ""old lady"" fabric. i was hoping for a pair of blousy joggers in a light denim, and this fabric was disgraceful. i knew the minute i saw them that they were going back. i'll keep looking and hoping.",3,False,True,3
1068,"Low waisted, weird liner.",3,False,True,4
1068,"Bummed out.. this is super cheaply made and very expensive... the design is different , the color is beautiful, but the material is a different story.. it should be priced at the most 30 bucks.. not 128.. i'm returning them. also, they run very big..!",1,False,True,1
1066,"I do not love these pants. while the fabric is nice, they make me look rather dumpy. i highly recommend the essential taper pant instead, which has beautiful tapering legs and made me look more slender. these pants make me look like i've put on 20 pounds and they also make me look rather squat. perhaps they would look good on someone tall, but at 5' 6"" these are a miss for me!",3,False,True,4
1059,"I tried on this jumpsuit in black and it was absolutely beautiful. i liked that it looked sort of like a tuxedo, i wore it one time and received so many compliments. when i washed it, however, it shrunk almost 1 size! the pant legs were high water. i even tried washing and restretching it because i loved the jumpsuit but it wouldn't budge, i think because rayon is not stretchable material. to my disappointment, i returned it. i really wished it would have worked out.",1,False,True,3
1059,I usually buy xs or s in retailer clothing and the pieces usually fit perfectly. this time i purchased my first petite item because i was worried the length of the pant leg would fall at an unusual spot if i didn't. i'm 5'4 and i ordered a petite small. i was swimming in it. the elastic in the back was so loose you could see directly down my pants. i wanted to love this but unfortunately the size did not work for me.,2,False,True,1
1059,"I'm 5'8"" and 130 and this made me look huge. it was a small but too billowy. it is pretty, nice fabric and well made but i returned.",3,False,True,4
1068,"I usually buy a pair of these kind of pants every year from this brand. they are lightweight, sturdy and very flattering to my curvier body. this brand can run big, so i usually buy a size 2 rather than my normal size 4. i was going to wait it out and let someone else try them first, but then i caved and ordered them in two sizes: 26 and 27 because they didn't label them 2, 4, 6 etc. anymore. these pants still look well made and have cute little details, but they are bigger than ever!! the 27's",2,False,True,1
1059,"I was so excited to receive this romper. it's a great material, but it's actually a bit drab. the colors are very bland and the flowers just hang. it's not flattering as it is very roomy.",3,False,True,4
1060,I wish these zipped up instead of the drawstring. they are super cute but don't care for the way they sit on the hips.,3,True,True,4
1060,"I purchased these on sale and am only keeping them because they were such a low price. i ordered the 2 petite, but they do not actually seem to be made for a petite person. they are still very long (to my ankles) and the legs are very wide. the waist fits fine though.",3,False,True,4
1060,I love a cropped pant but these do not hit the mark. the pant would have been more flattering if they hit just above the ankle instead of the calf. i think they make the leg look stunted. the material was a nice weight and good quality but the bow being attached was a big design flaw. it look cute tied but would have been much nicer if you could remove it when needed.,3,False,True,4
1060,"I loved the color and lines of this jumpsuit, but found it to be far too short in the torso. (and about 8"" too long in the leg, but that's a lot easier to fix.) i tried sizing up, but it still wasn't working for me. i'm only 5'7"", and while i'm long-waisted i can usually make jumpsuits work. if you have a short torso and long legs, this is a beautiful option. otherwise, i can't recommend it.",3,False,True,4
1060,Super cute pants but pleats fan out too much when you are pear shaped. i would also need to shorten pants too look like the picture.,3,False,True,4
1059,"Ah! i wanted to love this but without anything under it (as pictured), the petite sizing reveals way too much side boob. i am 5'3"" and a small b cup. i ordered an xs petite. it fits but there isn't enough material under the armpits. the fabric and design is great other than this flaw. sadly returning.",1,False,True,4
1060,"I tried this on in a store and it was beautiful except the sizing was way off. i'm 5'11"" and usually a 12 or 14. the 12 was skin-tight and the 14 was so loose it was comical - and even on my super long legs, the cuffs dragged on the floor. plus the lacy panels in the cleavage area are totally see-through and my bra was very visible. i was totally bummed. also incidentally, this didn't seem the best quality. there were strings hanging out of the lacy areas, and the waist tie ties way higher than",3,False,True,1
1060,"I tried this in an xxsp. i am normally an ssxp or xsp. it fit me well everywhere except in the crotch where i was given a slight wedgie. not the look i was going for. if i sized up, the rest of the jumpsuit would be too large on my frame. 

also, i don?t feel the quality matched the price point. the one i received had a lot of loose stings already and it was unopened previously. that being said, it is a beautiful color and on the right body, the style would work well. it just wasn?t for me.",3,True,False,2
1060,"I love the style and color of this jumpsuit. i ordered a petite, and with tall shoes, it's still about 3"" too long. the side seam needs to be taken out at the bottom to hem it, so that's a pain in the rear.
 also, this has a side zipper, but you step through the neckline to put it on. if any part of me was even a tiny bit larger, this would never work. 
the biggest issue is that it armholes/bust gaps a lot. there should have been a dart from the armhole down towards the bust. i'm hoping to be",3,True,True,4
1059,"I really wanted this jumpsuit to be my holiday staple! i ordered this jumpsuit in a sz 4 (my typical size) - the jumpsuit doesn't have a waist, i suppose the ribbon created the illusion of a waist. most jumpsuits are super slimming because of having a waistband and this does not besides the bow. also what i found strange is the back zipper goes all the way down passed your bottom - it's the longest zipper i've ever seen. it's very body hugging so it shows your curves if you have any. i will sadl",3,False,True,4
1059,"These pants are the perfect color, and i love the detail of the zippered pockets... i was so excited when they came in the mail and fit pretty well. they were slightly loose, but i thought they would hold their shape and the size smaller would be too small. after an hour of wear, i was swimming in these! i can almost pull them down without unzipping them and the seat of the pants looks particularly, um, saggy. i am in-between a 4 and 6, and since the pants are detailed as slim fit, i thought it",2,False,True,4
1059,"These were so perfect for the first hour or so. i was convinced they were my new favorite pants! but their initial forgiveness turned into a slovenly stretch, and they creased and wrinkled like crazy after i'd been sitting a couple hours. it looked downright embarrassing - saggy and wrinkly (radiating from the crotch, no less) . i got them in the gray, and it's possible that other colors use different, less awful fabric.",2,False,True,3
1059,"I really like the pattern and the cut of these pants. the fabric is nice, too. however, i was disappointed how much they stretched out the first (and only) time i wore them. i am 5'6"" and about 150 lbs. i ordered size 10; i am going to try to exchange them for a size 8 since they stretched so much.",3,True,False,4
1047,"These are huuuuge! i'm 5'8"" 117lbs. i ordered the small, but unfortunately they were way to big. i might have tried the xs, however didn't care for the pattern as much as the picture. i think these would work better on taller fuller figure girls.",3,False,True,4
1047,"This is an adorable piece but the fit is a gamble. the crotch hung way too low for comfort on these so since i got a great sale price, i had them altered. i haven't worn them yet but i'm sure i'll get compliments when i do. so if you want to take chance on the fit and/or alter them, go for it!",3,False,True,4
1059,"5'7"", 34c, 28 jeans, 4 dress. ordered a small and a medium. never tried on the medium. the small was a little big in the waist, but what threw me for a loop was the chest. huge! could work if it's meant to be blousey, but the armholes were massive. if an xs is returned, i might give it a shot. but i can't imagine what women who are smaller than me are going to do in this jumpsuit. great color, transitions into fall easily. cannot be belted or wear a camisole due to the opening at the stomach. sh",3,False,True,4
1056,"I bought these last year and loved them, however they came in tall sizes. this year they do not and the inseam is just way too short, even at 33"". im 5'7"" and  they barely graze the floor with no break in the pant leg. i prefer to wear them with boots and they will not be long enough even with a short heal",2,False,True,4
1056,I love these. the color and the style. but they are once again too short. they are not 33 inches. i need 32 inches to go to the floor. these are above the floor so they are not 33 inches. very disappointing.,3,True,True,1
1056,"I loved these pants. loved them so much that it pained me to return them. but, i used shout stain remover on them once, and it drastically faded them in the spot i used the stain remover, that i had to return them. i'm grateful to retailer for standing by their product and taking the pants back for a full refund. i'm tempted to buy them again if i can't find similar pants elsewhere (and just stay away from the stain remover). but, i'm still undecided.",3,False,True,3
1056,"I bought a pair of these in stone and after the first wash they become all splotchy. i chalked it up to perhaps there was bleach leftover in the my washer. although nothing else in the load was blotchy. i then, because i loved the cut of these pants, bought another pair in the darker blue color. the same thing happened after the first wash. again, nothing else in that wash load was the least bit ruined -- just my new retailer pants! such a bummer-- definitely a dye issue. i called the stores i pur",1,False,True,3
1056,"These pants come in great colors and fit nicely if you determine your correct size, which may not be what you usually wear. i have several pair, but i am concerned about investing anymore because of all the complaints on dye stability. retailer is going to have to address this if it is going to continue carrying this product. now, that said, i had a bad accident on one pair of these pants, and the outcome was successful. i wore them to a dinner party and spilled grease on them from one of t",3,True,True,3
1056,My husband never has anything negative to say about my clothes until i wore these pants! they are not flattering and kept stretching out until i could pull them off without unzipping them! baggy in the behind and sloppy looking. they are going back asap!,1,False,True,4
1056,"Bought the gold pair and dripped something on them so spot cleaned them with water only. my white washcloth turned bright yellow. the food came out but surrounding area was super faded. so i returned them, took the second pair home, wore them a few times, they stretched out so much, washed them in cold water and they have splotches that are really light. these pants are way too much trouble.",1,False,True,2
1056,"I bought a pair of these a month ago and first time i washed them they came out with light spots all down the leg. i figured i did something wrong so i bought another pair in the same color and one in sage. just washed both pairs according to care instructions (no spills, stain remover, or anything but detergent) and both came out with light spots all down the leg. very sad to have wasted all that money.",1,False,True,3
1056,Loved these pants when i tried them on they looked great and felt so comfortable. when i washed according to the directions on the tag the bottom of one leg lost so much color that i can't wear them anymore..so disappointed!,3,False,True,2
1056,"Do not waste your money on this.
at first, i bought pilcro hyphen chinos short and i loved it. so i bought this pants in store too. i laundry them yesterday and they both came out colorless. i was so shock. 
fyi, i did not use bleach or chrolox, i mean i don''t use them.i will return them both.
still mad. this is bad quality enough worth it.",1,False,True,2
1056,I wore these pants to work and they fit and looked great! however the first time i put them through the wash they became all discolored and are completely stained and now are unwearable. very disappointing. did not spend that much money to wear a pair of pants once.,1,False,True,2
1056,"Bought a pair of the gray and loved them, but after i washed them i saw the color was distorted as if bleach from a previous wash was still in the machine. 

so i ordered a second pair this one in green - same thing happened after i washed it. looked at instructions (finally!) and it says to wash in cold water - i washed in warm. could that be the problem? 

anyway - now they both look like there's discoloration and not a ""washed look"" that's on purpose. 

i'll still wear them, but an expe",3,False,True,3
1056,"Do not buy these pants!  the first time i washed these pants i ended up with big faded spots, and i followed the washing instructions.  i bought another pair and the same thing happened.  i'm out a bunch of money!",1,False,True,2
1056,"I bought the yellow pair on vacation last week and loved them! i wore them home on the plane and had a pony tail holder in my pocket (basic goody binder), and there is a circle stain where the binder was! so strange! i sprayed them with spray and wash and washed them. the stain is still there and now it is discolored in the area i treated them! they are ruined! i am so disappointed and i only got one wear out of them!",1,False,True,3
1056,"Similar to others here, these pants were ruined after one wash. the first pair i bought simply faded after one wash, which was okay, but the second pair got weird splotches on the backside. i'd rather not call attention to that particular area of my body;) could've been a great addition to my wardrobe if they were better quality.",1,False,True,2
1056,I loved these pants. they fit perfectly. and then i washed them. like the other reviewers the pants came out with spots all over them. the color seems to have faded in splotchy patterns. so sad.  wondering if retailer will provide store credit or something to make it right?,1,False,True,3
1056,About a month ago i purchased the pilcro hypen chinos in moss size 28 petite. i loved the color and fit so much that when i saw free shipping being offered i decided to get another pair. this time i ordered the color ?pink? and of course size 28 petite. well the color really isn?t pink and unlike the moss color it does not look the color online. the color is more like salmon or apricot definitely not pink. what bothered me more is the fit. this pair was too big. it?s mind-boggling why the sizing,3,True,True,5
1056,"I love the fit of these pants. i bought them in several colors, but unfortunately when i laundered the teal blue pair, the places where the liquid detergent touched them (not bleach, detergent) look like they've touched bleach. i washed them in cold with regular detergent but will be unable to wear them after one wear. i was confused and even checked the detergent to make sure it did not have bleach in it, and it does not. very disappointing and i hope this is not true of the dye in the other co",3,False,True,3
1056,"I bought these pants in white and tan. they are comfortable and fit great.however, they tend to stretch. i just got them and they are already starting to become uncomfortably loose. i still really like them but i recommend you buy a little tight so they become comfortable.",3,True,True,4
1056,I love these pants but be care when you do laundry. the dye transferred to another pair of pilcro chinos that was a little lighter color. very frustrating. label mentioned it but i only noticed after it happened because the colors are both not that dark at all.,3,False,True,3
1056,"Retailer, please make these fantastically versatile chinos in tall sizes again! i am 5'11"" and i usually order a size 8. the regular fit hits in the wrong place at the knee and results in the back of the knee fitting and feeling uncomfortable.",3,False,True,4
